from_stop_I,to_stop_I,d,duration_avg,n_vehicles,route_type,d_walk,iswalk,route_importance,Price,rush_hour,star_reviews,Duration_Walk_min
4620,1141,273,43.02739726,146,0,0,FALSE,3,16.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4621,2152,95,17.39285714,56,9,0,FALSE,3,5.7,No rush hours,2,0
4622,4521,275,43.65714286,35,4,0,FALSE,2,11,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4623,2775,245,42.75342466,73,3,0,FALSE,3,14.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4624,4329,284,48.6,40,2,0,FALSE,5,28.4,"9:00,12:00,16:00",0,0
4625,3026,167,26.39130435,69,3,0,FALSE,3,10.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4625,2819,198,31.5625,16,1,0,FALSE,4,15.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4626,4937,179,28.85294118,34,3,0,FALSE,3,10.74,"9:00,12:00,16:00",3,0
4626,4627,268,37.58928571,56,2,0,FALSE,5,26.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4627,3571,217,43,9,8,0,FALSE,5,21.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4627,4732,301,47.59574468,47,2,0,FALSE,5,30.1,"9:00,12:00,16:00",3,0
4628,1603,250,29.83333333,54,9,0,FALSE,3,15,No rush hours,2,0
4629,4981,289,48,9,2,0,FALSE,5,28.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4630,2386,201,42.275,80,3,0,FALSE,3,12.06,"9:00,12:00,16:00",3,0
4631,966,194,38.94047619,84,9,0,FALSE,3,11.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4632,4633,238,32.77777778,9,0,0,FALSE,3,14.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4633,4155,228,31.33333333,9,4,0,FALSE,2,9.12,"9:00,12:00,16:00",2,0
4634,277,303,43.41818182,55,0,0,FALSE,3,18.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4635,317,175,29.86666667,60,3,0,FALSE,3,10.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4635,4054,579,89.57142857,14,3,0,FALSE,3,34.74,"9:00,12:00,16:00",5,0
4636,3483,175,13.98876404,89,8,0,FALSE,5,17.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4637,4341,171,27.11111111,36,0,0,FALSE,3,10.26,No rush hours,2,0
4638,3968,138,20.09090909,11,7,0,FALSE,1,2.76,"9:00,12:00,16:00",2,0
4639,3968,550,66.84615385,13,5,0,FALSE,1,11,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4640,489,146,23.28846154,52,1,0,FALSE,4,11.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4641,4646,324,52.52941176,34,4,0,FALSE,2,12.96,"9:00,12:00,16:00",1,0
4642,4268,433,77.5,34,0,0,FALSE,3,25.98,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4643,520,133,23.11290323,62,2,0,FALSE,5,13.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4644,4650,361,58.82352941,34,9,0,FALSE,3,21.66,"9:00,12:00,16:00",1,0
4645,4647,294,48.05882353,34,8,0,FALSE,5,29.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4646,4644,293,47.23529412,34,5,0,FALSE,1,5.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4647,4642,311,51.73529412,34,4,0,FALSE,2,12.44,No rush hours,1,0
4648,4685,264,32,27,4,0,FALSE,2,10.56,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4649,2709,160,27.65853659,41,5,0,FALSE,1,3.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4650,2025,191,35.05882353,34,8,0,FALSE,5,19.1,"9:00,12:00,16:00",3,0
4651,4645,353,58.14705882,34,8,0,FALSE,5,35.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4652,3902,223,40.57142857,7,4,0,FALSE,2,8.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4653,4631,200,40.35714286,84,1,0,FALSE,4,16,"9:00,12:00,16:00",4,0
4654,1073,296,54.42857143,7,1,0,FALSE,4,23.68,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4655,3270,287,41.14893617,47,2,0,FALSE,5,28.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4655,319,125,26.14285714,7,9,0,FALSE,3,7.5,"9:00,12:00,16:00",4,0
4656,326,296,63.24390244,41,2,0,FALSE,5,29.6,No rush hours,1,0
4657,2834,342,49.94444444,18,9,0,FALSE,3,20.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4658,2146,182,30.5625,48,8,0,FALSE,5,18.2,"9:00,12:00,16:00",2,0
4659,327,184,36.95121951,41,2,0,FALSE,5,18.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4660,3262,177,34.23076923,39,2,0,FALSE,5,17.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4661,4245,159,25.5483871,31,9,0,FALSE,3,9.54,"9:00,12:00,16:00",2,0
4662,3668,165,30.04761905,42,2,0,FALSE,5,16.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4663,2848,123,36.3943662,71,3,0,FALSE,3,7.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4664,2204,179,29.10204082,49,9,0,FALSE,3,10.74,"9:00,12:00,16:00",4,0
4665,2422,714,118.2352941,119,2,0,FALSE,5,71.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4666,484,656,129.5862069,116,0,0,FALSE,3,39.36,No rush hours,2,0
4667,3153,111,20.63043478,46,5,0,FALSE,1,2.22,"9:00,12:00,16:00",4,0
4668,2648,186,34.73631841,201,5,0,FALSE,1,3.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4668,4673,240,58.4375,80,5,0,FALSE,1,4.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4669,2726,276,41.80701754,57,8,0,FALSE,5,27.6,"9:00,12:00,16:00",1,0
4670,4239,188,27.51851852,27,6,0,FALSE,1,3.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4671,121,460,90.96815287,314,8,0,FALSE,5,46,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4672,121,958,134.3636364,33,1,0,FALSE,4,76.64,"9:00,12:00,16:00",1,0
4672,3515,213,40.44670051,197,4,0,FALSE,2,8.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4673,4189,223,51.075,80,2,0,FALSE,5,22.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4674,3515,198,51.175,80,7,0,FALSE,1,3.96,No rush hours,5,0
4674,4967,312,104.4117647,17,4,0,FALSE,2,12.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4675,2231,194,28.75,48,1,0,FALSE,4,15.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4676,2819,383,67.41176471,34,9,0,FALSE,3,22.98,"9:00,12:00,16:00",5,0
4677,1591,117,16.62068966,29,5,0,FALSE,1,2.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4678,4690,173,34.33333333,18,9,0,FALSE,3,10.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4679,4108,1300,144.9677419,62,7,0,FALSE,1,26,"9:00,12:00,16:00",3,0
4680,4136,184,68.5915493,71,1,0,FALSE,4,14.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4681,1593,186,35.51388889,72,0,0,FALSE,3,11.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4682,2967,115,24.7804878,41,3,0,FALSE,3,6.9,"9:00,12:00,16:00",4,0
4683,2007,147,23.79746835,79,7,0,FALSE,1,2.94,No rush hours,4,0
4684,4721,373,52.62222222,45,7,0,FALSE,1,7.46,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4685,4735,224,26.77777778,27,7,0,FALSE,1,4.48,"9:00,12:00,16:00",4,0
4686,2065,206,37.42857143,56,0,0,FALSE,3,12.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4687,4050,171,32.69230769,78,6,0,FALSE,1,3.42,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4687,1338,3469,664.2857143,14,1,0,FALSE,4,277.52,"9:00,12:00,16:00",5,0
4688,4433,577,86.42307692,26,4,0,FALSE,2,23.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4688,3812,241,36.88311688,154,8,0,FALSE,5,24.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4689,257,212,37.86486486,37,4,0,FALSE,2,8.48,"9:00,12:00,16:00",1,0
4690,2828,292,42.16666667,18,6,0,FALSE,1,5.84,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4691,4590,203,30.94444444,72,1,0,FALSE,4,16.24,No rush hours,3,0
4692,4699,376,66.5862069,29,5,0,FALSE,1,7.52,"9:00,12:00,16:00",1,0
4692,939,131,35.15384615,39,9,0,FALSE,3,7.86,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4693,4696,120,21.25,128,8,0,FALSE,5,12,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4694,1706,108,38.15740741,108,0,0,FALSE,3,6.48,"9:00,12:00,16:00",4,0
4695,2768,313,59.02307692,130,2,0,FALSE,5,31.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4696,4695,218,93.8203125,128,2,0,FALSE,5,21.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4697,1577,722,91,20,8,0,FALSE,5,72.2,"9:00,12:00,16:00",4,0
4698,53,67,13.53658537,41,7,0,FALSE,1,1.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4699,3188,282,44.79310345,29,8,0,FALSE,5,28.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4700,2115,197,30.4375,32,9,0,FALSE,3,11.82,No rush hours,3,0
4701,2850,182,23,21,3,0,FALSE,3,10.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4702,4704,354,45.4,20,1,0,FALSE,4,28.32,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4703,4701,341,42.66666667,21,0,0,FALSE,3,20.46,"9:00,12:00,16:00",1,0
4704,3194,222,34.05,20,1,0,FALSE,4,17.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4705,2870,215,31.60869565,46,7,0,FALSE,1,4.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4706,2581,216,36.45652174,46,1,0,FALSE,4,17.28,"9:00,12:00,16:00",5,0
4707,1485,220,28.55,20,6,0,FALSE,1,4.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4708,3916,480,85.875,8,4,0,FALSE,2,19.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4709,2825,145,28,10,0,0,FALSE,3,8.7,"9:00,12:00,16:00",4,0
4710,3202,182,23.70967742,31,2,0,FALSE,5,18.2,No rush hours,4,0
4711,4710,217,29.16129032,31,7,0,FALSE,1,4.34,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4712,1610,247,42.85714286,7,1,0,FALSE,4,19.76,"9:00,12:00,16:00",2,0
4713,3099,225,29.80645161,31,3,0,FALSE,3,13.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4714,4713,192,26.29032258,31,9,0,FALSE,3,11.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4715,4714,178,27.16129032,31,8,0,FALSE,5,17.8,"9:00,12:00,16:00",2,0
4716,4715,208,27.16129032,31,3,0,FALSE,3,12.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4717,59,219,33.48717949,39,1,0,FALSE,4,17.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4718,5017,153,21.45454545,11,3,0,FALSE,3,9.18,"9:00,12:00,16:00",2,0
4719,4272,227,42.6875,32,4,0,FALSE,2,9.08,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4720,2006,177,22.45833333,24,8,0,FALSE,5,17.7,No rush hours,2,0
4721,4628,278,39.57777778,45,7,0,FALSE,1,5.56,"9:00,12:00,16:00",0,0
4722,4106,165,33.17821782,101,3,0,FALSE,3,9.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4723,3231,187,28.11111111,27,1,0,FALSE,4,14.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4724,3891,92,15.73684211,38,1,0,FALSE,4,7.36,"9:00,12:00,16:00",5,0
4725,4358,192,30.23255814,43,8,0,FALSE,5,19.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4726,3396,249,50,35,0,0,FALSE,3,14.94,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4726,3038,381,67.796875,64,5,0,FALSE,1,7.62,"9:00,12:00,16:00",4,0
4727,2672,182,33.94594595,37,7,0,FALSE,1,3.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4727,3221,369,58,18,2,0,FALSE,5,36.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4728,1929,167,24.15873016,63,5,0,FALSE,1,3.34,No rush hours,0,0
4729,2253,288,46.84615385,26,4,0,FALSE,2,11.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4729,734,100,15.68421053,19,2,0,FALSE,5,10,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4730,3584,133,18.74603175,63,1,0,FALSE,4,10.64,"9:00,12:00,16:00",1,0
4731,3849,322,58.4516129,31,1,0,FALSE,4,25.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4732,2425,313,52.44680851,47,5,0,FALSE,1,6.26,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4733,636,247,43.41025641,39,2,0,FALSE,5,24.7,"9:00,12:00,16:00",3,0
4733,637,261,50.61538462,26,6,0,FALSE,1,5.22,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4733,999,272,72.4,20,7,0,FALSE,1,5.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4734,5013,159,19.80645161,31,9,0,FALSE,3,9.54,"9:00,12:00,16:00",5,0
4735,4781,326,39.44444444,27,2,0,FALSE,5,32.6,No rush hours,5,0
4736,4167,459,90,7,8,0,FALSE,5,45.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4737,4736,364,62,7,7,0,FALSE,1,7.28,"9:00,12:00,16:00",5,0
4738,4737,451,74,7,7,0,FALSE,1,9.02,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4739,4738,345,55,7,5,0,FALSE,1,6.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4740,4739,271,53,7,2,0,FALSE,5,27.1,"9:00,12:00,16:00",5,0
4741,3673,260,55.125,16,6,0,FALSE,1,5.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4742,1072,248,42.96969697,33,4,0,FALSE,2,9.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4743,76,230,54,9,1,0,FALSE,4,18.4,"9:00,12:00,16:00",2,0
4744,4743,350,59.66666667,9,3,0,FALSE,3,21,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4745,4744,450,80.33333333,9,6,0,FALSE,1,9,No rush hours,5,0
4746,4756,244,32.92,100,5,0,FALSE,1,4.88,"9:00,12:00,16:00",2,0
4747,4385,187,26.92783505,97,1,0,FALSE,4,14.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4748,2734,316,77,30,2,0,FALSE,5,31.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4749,3333,751,157.3548387,31,2,0,FALSE,5,75.1,"9:00,12:00,16:00",1,0
4750,4616,152,42.98550725,69,6,0,FALSE,1,3.04,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4750,2961,212,46.5,28,9,0,FALSE,3,12.72,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4751,4753,214,30.36082474,97,4,0,FALSE,2,8.56,"9:00,12:00,16:00",3,0
4752,587,122,21.2,40,1,0,FALSE,4,9.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4753,4754,145,20.96907216,97,3,0,FALSE,3,8.7,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4754,4757,132,19.25773196,97,3,0,FALSE,3,7.92,No rush hours,1,0
4755,4540,281,37.81,100,1,0,FALSE,4,22.48,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4756,4755,141,19,100,7,0,FALSE,1,2.82,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4757,4758,213,30.57731959,97,0,0,FALSE,3,12.78,"9:00,12:00,16:00",1,0
4758,4747,226,32.68041237,97,8,0,FALSE,5,22.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4759,4723,283,41.85185185,27,5,0,FALSE,1,5.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4760,4123,127,29.59803922,102,6,0,FALSE,1,2.54,"9:00,12:00,16:00",2,0
4761,4991,219,33.13636364,44,0,0,FALSE,3,13.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4762,1415,380,68,5,1,0,FALSE,4,30.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4763,4765,172,29.89655172,29,5,0,FALSE,1,3.44,"9:00,12:00,16:00",5,0
4764,4394,190,26.976,125,1,0,FALSE,4,15.2,No rush hours,5,0
4765,4767,200,31.75862069,29,6,0,FALSE,1,4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4766,4165,162,26.21875,64,1,0,FALSE,4,12.96,"9:00,12:00,16:00",3,0
4767,3232,186,30.06896552,29,0,0,FALSE,3,11.16,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4768,3229,188,28.35714286,28,3,0,FALSE,3,11.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4769,1760,459,91.6,25,1,0,FALSE,4,36.72,"9:00,12:00,16:00",1,0
4769,110,1038,138,37,9,0,FALSE,3,62.28,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4769,46,1350,176.8823529,34,5,0,FALSE,1,27,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4769,1550,440,132.5217391,23,9,0,FALSE,3,26.4,"9:00,12:00,16:00",5,0
4770,209,297,50.18181818,11,4,0,FALSE,2,11.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4771,40,196,31.62068966,29,6,0,FALSE,1,3.92,No rush hours,4,0
4772,3233,184,27.35714286,28,3,0,FALSE,3,11.04,"9:00,12:00,16:00",4,0
4773,4790,191,34.89473684,38,2,0,FALSE,5,19.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4774,3436,199,23.89473684,57,8,0,FALSE,5,19.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4775,1509,172,34.84313725,102,4,0,FALSE,2,6.88,"9:00,12:00,16:00",5,0
4776,4482,175,66.88461538,52,5,0,FALSE,1,3.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4777,4334,238,28.6,35,2,0,FALSE,5,23.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4778,1091,109,16,15,5,0,FALSE,1,2.18,"9:00,12:00,16:00",0,0
4779,2051,246,40.84848485,66,9,0,FALSE,3,14.76,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4780,3071,211,41.92307692,39,3,0,FALSE,3,12.66,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4781,4787,393,70,6,4,0,FALSE,2,15.72,No rush hours,4,0
4781,2245,450,72.58208955,67,7,0,FALSE,1,9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4782,1099,170,23.43902439,41,2,0,FALSE,5,17,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4783,2475,119,22,44,9,0,FALSE,3,7.14,"9:00,12:00,16:00",1,0
4784,3602,144,26.76,50,6,0,FALSE,1,2.88,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4784,2660,480,83.15,40,4,0,FALSE,2,19.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4785,2781,248,44.79545455,44,5,0,FALSE,1,4.96,"9:00,12:00,16:00",5,0
4786,2998,212,25.15384615,13,6,0,FALSE,1,4.24,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4787,4791,282,54.23076923,39,5,0,FALSE,1,5.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4788,3330,365,73.58823529,51,5,0,FALSE,1,7.3,"9:00,12:00,16:00",4,0
4788,1286,973,162,30,9,0,FALSE,3,58.38,No rush hours,3,0
4789,4998,165,24.8125,32,8,0,FALSE,5,16.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4790,3096,246,55,6,4,0,FALSE,2,9.84,"9:00,12:00,16:00",5,0
4790,4789,269,47.5,32,5,0,FALSE,1,5.38,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4791,4780,282,57.53846154,39,6,0,FALSE,1,5.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4792,2548,182,32.65,20,1,0,FALSE,4,14.56,"9:00,12:00,16:00",4,0
4793,4164,130,18.35897436,117,1,0,FALSE,4,10.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4794,5027,165,31.40609137,197,3,0,FALSE,3,9.9,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4795,1132,4341,529,30,8,0,FALSE,5,434.1,"9:00,12:00,16:00",1,0
4795,4796,381,54.78504673,214,7,0,FALSE,1,7.62,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4795,1759,4977,507,18,9,0,FALSE,3,298.62,"9:00,12:00,16:00",0,0
4796,4415,356,50.56542056,214,0,0,FALSE,3,21.36,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4797,4274,160,30.05970149,201,3,0,FALSE,3,9.6,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4798,1193,226,30.52076677,313,8,0,FALSE,5,22.6,"9:00,12:00,16:00",2,0
4799,4795,316,42.09473684,285,3,0,FALSE,3,18.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4800,4083,257,38.16666667,54,5,0,FALSE,1,5.14,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4801,4457,194,33.38,50,6,0,FALSE,1,3.88,"9:00,12:00,16:00",3,0
4802,4804,492,63.19653179,173,0,0,FALSE,3,29.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4803,4798,323,43.44089457,313,2,0,FALSE,5,32.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4804,2856,252,29.73195876,97,8,0,FALSE,5,25.2,No rush hours,0,0
4804,1193,301,57.19191919,99,8,0,FALSE,5,30.1,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4804,4799,224,44.74385965,285,4,0,FALSE,2,8.96,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4805,134,265,33.3,30,0,0,FALSE,3,15.9,"9:00,12:00,16:00",0,0
4806,4807,200,30.75862069,116,8,0,FALSE,5,20,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4807,1810,253,39.18103448,116,7,0,FALSE,1,5.06,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4808,3769,141,25.3,20,6,0,FALSE,1,2.82,"9:00,12:00,16:00",5,0
4809,4810,153,23.88793103,116,0,0,FALSE,3,9.18,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4810,4815,215,33.72413793,116,1,0,FALSE,4,17.2,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4811,3921,1516,209.8571429,14,0,0,FALSE,3,90.96,"9:00,12:00,16:00",2,0
4811,4502,240,36.5,116,9,0,FALSE,3,14.4,No rush hours,2,0
4812,4809,293,45.52586207,116,2,0,FALSE,5,29.3,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4812,2323,276,61.75862069,29,9,0,FALSE,3,16.56,"9:00,12:00,16:00",3,0
4813,4814,194,29.63793103,116,2,0,FALSE,5,19.4,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",3,0
4814,4806,132,20.1637931,116,0,0,FALSE,3,7.92,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4815,4816,144,22.75862069,116,9,0,FALSE,3,8.64,"9:00,12:00,16:00",5,0
4816,3924,192,29.44827586,116,3,0,FALSE,3,11.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4817,2273,292,50.52631579,38,3,0,FALSE,3,17.52,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",5,0
4817,1137,233,24.3125,16,1,0,FALSE,4,18.64,"9:00,12:00,16:00",3,0
4818,2225,208,36.26595745,94,8,0,FALSE,5,20.8,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",4,0
4818,3506,188,43.92647059,68,4,0,FALSE,2,7.52,No rush hours,1,0
4819,4956,248,33.22972973,148,6,0,FALSE,1,4.96,"9:00,12:00,16:00",1,0
4820,4849,124,17.6,30,9,0,FALSE,3,7.44,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",1,0
4821,4451,130,23.96666667,30,8,0,FALSE,5,13,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4822,3539,182,24,37,4,0,FALSE,2,7.28,"9:00,12:00,16:00",3,0
4823,4602,215,30.93333333,30,2,0,FALSE,5,21.5,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",0,0
4824,4823,144,21.8,30,9,0,FALSE,3,8.64,"7:00,8:00,9:00,12:00,16:00,17:00,18:00,19:00",2,0
4825,1757,322,63.36666667,30,1,0,FALSE,4,25.76,"9:00,12:00,16:00",4,0
