stop_I,lat,lon,"name,NumOfParking,NumOfParkedCars"
4111,49.87599202,-97.29365429,"Northbound Westwood at Magellan,0,0"
4112,49.87433945,-97.29382388,"Northbound Westwood at Sansome,40,0"
4113,49.90770783,-97.1529498,"Southbound Sherbrook at Logan,20,0"
4114,49.93327453,-97.12681906,"Northbound Salter at Rupertsland,40,0"
4115,49.87183395,-97.1590508,"Eastbound Grosvenor at Lilac,30,0"
4116,49.87181428,-97.15951083,"Westbound Grosvenor at Ruskin,30,0"
4117,49.87240624,-97.15770685,"Westbound Grosvenor at Arbuthnot,20,0"
4118,49.87253679,-97.15686681,"Eastbound Grosvenor at Arbuthnot,30,0"
4119,49.90514292,-97.15512293,"Southbound Sherbrook at Elgin,40,0"
4120,49.86537641,-97.29537818,"Eastbound Assiniboine at Carroll,30,0"
4121,49.87480688,-97.16727494,"Eastbound Academy at Stafford,0,0"
4122,49.90307575,-97.15635771,"Northbound Sherbrook at Bannatyne (HSC),10,0"
4123,49.90291138,-97.15676785,"Southbound Sherbrook at Bannatyne (HSC),20,0"
4124,49.90402655,-97.15562511,"Northbound Sherbrook at William (HSC),40,0"
4125,49.85088852,-97.29069895,"Eastbound Rannock at Pepperloaf,40,0"
4126,49.85107054,-97.29023345,"Westbound Rannock at Pepperloaf,0,0"
4127,49.85676201,-97.3152293,"Northbound Cullen at Hammond,10,0"
4128,49.85067656,-97.29279314,"Eastbound Rannock at Vanscoy,40,0"
4129,49.85034285,-97.29823032,"Westbound Rannock at Community,40,0"
4130,49.85029217,-97.29723048,"Eastbound Rannock at Community,20,0"
4131,49.79820541,-97.14137514,"Westbound Silverstone at Tamworth,20,0"
4132,49.84990165,-97.30248872,"Eastbound Rannock at Municipal,40,0"
4133,49.83049664,-97.11460646,"Eastbound Bishop Grandin at St. Mary's,20,0"
4134,49.93639608,-97.07419975,"Westbound Edison at MacAulay,10,0"
4135,49.85123533,-97.28677756,"Southbound Harstone at Rannock,0,0"
4136,49.8929003,-97.152276,"Northbound Balmoral at Ellice,30,0"
4137,49.88717836,-97.14265158,"Westbound Broadway at Carlton,30,0"
4138,49.88656496,-97.14534813,"Westbound Broadway at Kennedy,20,0"
4139,49.88834563,-97.13748331,"Westbound Broadway at Garry,0,0"
4140,49.88775798,-97.14009547,"Westbound Broadway at Donald,10,0"
4141,49.88519187,-97.14947977,"Northbound Osborne at Broadway (Legislature),30,0"
4142,49.88554294,-97.15062184,"Westbound Broadway at Osborne,40,0"
4143,49.88320559,-97.14845596,"Northbound Osborne at Assiniboine,20,0"
4144,49.92257108,-97.05378246,"Eastbound Grassie at Molson,20,0"
4145,49.88794413,-97.15002886,"Southbound Osborne at York,0,0"
4146,49.88564081,-97.14999162,"Southbound Osborne at Broadway (Legislature),0,0"
4147,49.88067118,-97.3202297,"Southbound St Charles at Portage,10,0"
4149,49.93411909,-97.04407781,"Eastbound Sun Valley at Alberhill,40,0"
4150,49.93475127,-97.04529251,"Eastbound Sun Valley at Southwell,10,0"
4151,49.88216863,-97.31680898,"Southbound Buchanan at Portage,0,0"
4152,49.94347394,-97.0611917,"Eastbound Gilmore at Melonlea,30,0"
4153,49.83535628,-97.11088502,"Westbound Beliveau at Dakota,40,0"
4154,49.93721821,-97.07712154,"Eastbound Edison at De Fehr,20,0"
4155,49.9020666,-96.9635836,"Southbound Alex Taylor at Corliss,0,0"
4156,49.90369133,-97.02568565,"Southbound Kildonan Meadow at Plessis,30,0"
4157,49.90391531,-97.1146563,"Eastbound Higgins at Sutherland,20,0"
4158,49.90366576,-97.02524103,"Northbound Plessis at Kildonan Meadow,10,0"
4159,49.90555694,-96.97590186,"Westbound McMeans at Allenby,30,0"
4160,49.89332184,-97.26138065,"Northbound Moray at Murray Park,0,0"
4161,49.89584796,-97.31544191,"Southbound Buchanan at Lumsden,0,0"
4162,49.89608031,-97.25819027,"Northbound Saulteaux at Saulteaux B,40,0"
4163,49.91554404,-97.21557322,"Southbound Caithness at Notre Dame,40,0"
4164,49.88887542,-97.30056496,"Southbound Cavalier at Ness,10,0"
4165,49.94354357,-97.12828849,"Northbound McGregor at Kingsbury,20,0"
4166,49.89358997,-97.31542307,"Northbound Buchanan at Peltier,30,0"
4167,49.80208801,-97.18250246,"Eastbound Bridgeland at Maple Creek,0,0"
4168,49.84403056,-97.06802471,"Eastbound Beaverhill at Driftwood,10,0"
4169,49.91509241,-97.21545059,"Northbound Caithness at Notre Dame,30,0"
4170,49.8975555,-97.25759408,"Northbound Saulteaux at Saulteaux C,20,0"
4171,49.8833979,-97.30059026,"Southbound Cavalier at Portage,0,0"
4172,49.88443709,-97.30030318,"Northbound Cavalier at Portage,40,0"
4173,49.88377842,-97.2112042,"Eastbound Ness at Berry,0,0"
4174,49.88387059,-97.21367874,"Eastbound Ness at Marjorie,10,0"
4175,49.8836253,-97.20770177,"Eastbound Ness at Queen,40,0"
4176,49.88362,-97.21084811,"Northbound Berry at Ness,20,0"
4177,49.88414382,-97.22090764,"Eastbound Ness at Rutland,40,0"
4178,49.88421441,-97.22257559,"Eastbound Ness at Sackville,10,0"
4179,49.88396208,-97.21611155,"Eastbound Ness at Roseberry,20,0"
4180,49.88406357,-97.21861361,"Eastbound Ness at Ferry,40,0"
4181,49.93607073,-97.20685754,"Southbound King Edward at Herman,0,0"
4182,49.93678039,-97.1929088,"Southbound Dorset at Tyndall,0,0"
4183,49.93536307,-97.19142887,"Westbound Tyndall at Dorset,20,0"
4184,49.9351362,-97.18899858,"Westbound Tyndall at Chudley,20,0"
4185,49.93524164,-97.19114076,"Eastbound Tyndall at Dorset,40,0"
4186,49.93491609,-97.18872812,"Eastbound Tyndall at Chudley,20,0"
4187,49.93864682,-97.19781443,"Westbound Burrows at Weitzel,0,0"
4188,49.9384303,-97.19719535,"Eastbound Burrows at Smithurst,40,0"
4189,49.91281402,-97.13592789,"Westbound Selkirk at Charles,30,0"
4190,49.91347685,-97.13854897,"Eastbound Selkirk at Aikins,30,0"
4191,49.8037218,-97.17771593,"Eastbound Bridgeland at Poplar Point,20,0"
4192,49.89588685,-96.98464753,"Eastbound Victoria at Minikada,0,0"
4193,49.90077223,-96.98573909,"Eastbound Kildare at Southampton,40,0"
4194,49.93721391,-97.15480415,"Eastbound Inkster at Airlies West,0,0"
4195,49.9380469,-97.15740638,"Eastbound Inkster at Wiginton,0,0"
4196,49.90562682,-96.98557865,"Westbound McMeans at Bayview,0,0"
4197,49.89601562,-96.98429404,"Westbound Victoria at Minikada,40,0"
4198,49.93740946,-97.15465732,"Westbound Inkster at Airlies West,10,0"
4199,49.93687918,-97.15299127,"Westbound Inkster at Airlies,20,0"
4200,49.952014,-97.12867109,"Westbound Templeton at Diplomat,30,0"
4201,49.93841291,-97.15779658,"Westbound Inkster at Wiginton,30,0"
4202,49.94286876,-97.16140385,"Eastbound Mapleglen at Bender,10,0"
4203,49.94162212,-97.15880313,"Eastbound Mapleglen at McPhillips,10,0"
4204,49.94645421,-97.17368712,"Westbound Mapleglen at Sheppard,0,0"
4205,49.94370725,-97.16549768,"Eastbound Mapleglen at Maberley,10,0"
4206,49.96077589,-97.18581967,"Westbound Jefferson at Dunham,20,0"
4207,49.90669093,-97.09245861,"Southbound Grey at Windsor,30,0"
4208,49.91846433,-97.08313375,"Eastbound Concordia at Gateway,0,0"
4209,49.91870128,-97.08331939,"Westbound Concordia at Gateway,20,0"
4210,49.96344045,-97.18940073,"Northbound Ritchie at Skrypnyk,0,0"
4211,49.96615771,-97.18945216,"Southbound Ritchie at Foxwarren,10,0"
4212,49.94039516,-97.05353814,"Eastbound Sun Valley at Regatta West,30,0"
4213,49.94064067,-97.05369549,"Westbound Sun Valley at High Point,0,0"
4214,49.95410791,-97.06452883,"Southbound Rothesay at Bonner,0,0"
4215,49.95634915,-97.07270666,"Northbound Henderson at Strood North,10,0"
4216,49.84458626,-97.08576557,"Eastbound Willowlake at Bluewater,0,0"
4217,49.8446086,-97.08602897,"Westbound Willowlake at Bluewater,30,0"
4218,49.80436451,-97.17626027,"Northbound Bridgeland at Whitewood,20,0"
4219,49.91555161,-97.15014265,"Southbound McGregor at Stella,10,0"
4220,49.84439536,-97.06563157,"Westbound Beaverhill at Baywater,40,0"
4221,49.84052689,-97.08018158,"Eastbound Bishop Grandin at Shorehill,40,0"
4222,49.95250977,-97.17096262,"Eastbound Jefferson at Maevista,10,0"
4223,49.9350093,-97.20685513,"Southbound King Edward at Manley,40,0"
4224,49.84361458,-97.08032354,"Westbound Beaverhill at Cherwell,40,0"
4225,49.84350072,-97.08050888,"Eastbound Beaverhill at Bromton,20,0"
4226,49.84350118,-97.08216411,"Eastbound Beaverhill at Bluewater,20,0"
4227,49.84358391,-97.08335706,"Westbound Beaverhill at Bluewater,0,0"
4228,49.87552209,-97.26266027,"Westbound Portage at Moray,30,0"
4229,49.87512884,-97.25863802,"Westbound Portage at Rita,40,0"
4230,49.89406325,-96.97859681,"Northbound Redonda at Redonda Loop,10,0"
4231,49.821114,-97.0817287,"Northbound St Anne's at Southglen,20,0"
4232,49.87799355,-97.27213412,"Westbound Portage at Ronald,20,0"
4233,49.8773164,-97.26955542,"Westbound Portage at Harcourt,30,0"
4234,49.87651628,-97.26657755,"Westbound Portage at Thompson,10,0"
4235,49.87599244,-97.26463376,"Westbound Portage at Aldine,0,0"
4236,49.87910835,-97.27692443,"Westbound Portage at Harris,20,0"
4237,49.87852957,-97.27430034,"Westbound Portage at Booth,10,0"
4238,49.95770591,-97.07153708,"Southbound Henderson at Bonner,20,0"
4239,49.95404219,-97.06436417,"Northbound Rothesay at Bonner,40,0"
4240,49.90756481,-97.11064201,"Eastbound Talbot at Stadacona,20,0"
4241,49.78812174,-97.17242442,"Westbound Sandusky at Craigmohr,40,0"
4242,49.90332381,-97.08573943,"Eastbound Talbot at Figaro,10,0"
4243,49.90336001,-97.08520878,"Westbound Talbot at Figaro,20,0"
4244,49.91614698,-97.14687407,"Eastbound Selkirk at Andrews,20,0"
4245,49.85413392,-97.1029322,"Westbound Niakwa at St. Anne's,40,0"
4246,49.91341416,-97.14866432,"Eastbound Dufferin at Andrews,10,0"
4247,49.92823302,-97.17841677,"Westbound Manitoba at Shaughnessy,30,0"
4248,49.91083102,-97.07737731,"Eastbound Munroe at Besant,10,0"
4249,49.91098453,-97.07741299,"Westbound Munroe at Besant,10,0"
4250,49.91510471,-97.07311183,"Eastbound Concordia at Besant,40,0"
4251,49.88646239,-97.0429699,"Northbound Bournais at Dugald North,10,0"
4252,49.90102215,-97.08417332,"Eastbound Nairn at Kent,40,0"
4253,49.90122314,-97.08436033,"Westbound Nairn at Kent,30,0"
4254,49.9029267,-97.0834851,"Eastbound Talbot at Kent,0,0"
4255,49.90292348,-97.08274711,"Westbound Talbot at Kent,10,0"
4256,49.89339417,-97.00327045,"Westbound Pandora at Day,0,0"
4257,49.90088239,-96.98328348,"Westbound Kildare at Widlake,20,0"
4258,49.92795457,-97.17786992,"Eastbound Manitoba at Shaughnessy,40,0"
4259,49.93518847,-97.16375871,"Southbound McPhillips at Machray,20,0"
4260,49.92925017,-97.17674813,"Eastbound Burrows at Shaughnessy,40,0"
4261,49.83750773,-97.12703165,"Eastbound St Vital at Victoria,10,0"
4262,49.95561567,-97.06271168,"Northbound Rothesay at Headmaster,30,0"
4263,49.81699062,-97.20773214,"Northbound Scurfield at Moncrief,20,0"
4264,49.90673189,-97.11307014,"Southbound Levis at Nairn,10,0"
4265,49.78666451,-97.17413256,"Southbound Waverley at Autumnview North,20,0"
4266,49.9205233,-97.08307995,"Eastbound Kimberly at Raleigh,10,0"
4267,49.92071576,-97.08329523,"Westbound Kimberly at Raleigh,0,0"
4268,49.92159275,-97.08628371,"Eastbound Kimberly at Golspie,30,0"
4269,49.81613778,-97.20958476,"Northbound Scurfield at Inniscross,30,0"
4270,49.91121073,-97.10531791,"Eastbound Johnson at Levis,20,0"
4271,49.9112041,-97.10381383,"Southbound Levis at Johnson,0,0"
4272,49.91503397,-97.09001201,"Eastbound Munroe at Raleigh,10,0"
4273,49.94111529,-97.18768726,"Westbound Church at Plymouth East,40,0"
4274,49.91607818,-97.13139999,"Northbound Main at Aberdeen,40,0"
4275,49.91198656,-97.10765549,"Eastbound Johnson at Roch,0,0"
4276,49.91203389,-97.10724969,"Westbound Johnson at Roch,10,0"
4277,49.89333868,-96.98501825,"Eastbound Pandora at Wayoata East,10,0"
4278,49.90548335,-96.98302195,"Eastbound McMeans at Lancelot,40,0"
4279,49.88587658,-97.07238262,"Eastbound Dugald at Lagimodiere,20,0"
4280,49.80596539,-97.08385648,"Eastbound Aldgate at Keelegate,20,0"
4281,49.88572296,-97.04872167,"Eastbound Dugald at Mazenod,10,0"
4282,49.88594151,-97.05048094,"Westbound Dugald at Mazenod,40,0"
4283,49.8840711,-97.08065419,"Northbound Panet at Turenne,40,0"
4284,49.8857797,-97.07899933,"Northbound Panet at Dugald,20,0"
4285,49.88400472,-97.08099093,"Southbound Panet at Turenne,20,0"
4286,49.8825146,-97.08280405,"Southbound Panet at Dawson,0,0"
4287,49.79325181,-97.14546932,"Eastbound Killarney at Briar Cliff,10,0"
4288,49.89075289,-97.1029308,"Northbound Archibald at Messier North,20,0"
4289,49.88603143,-97.0719588,"Westbound Dugald at Lagimodiere,10,0"
4290,49.92227994,-97.11501273,"Northbound Scotia at Atlantic,0,0"
4291,49.92201215,-97.11569192,"Southbound Scotia at Atlantic,10,0"
4292,49.86189073,-97.11136692,"Northbound St Mary's at Mager,40,0"
4293,49.85974817,-97.11181224,"Northbound St Mary's at Oakleigh,0,0"
4294,49.9237098,-97.12551792,"Eastbound Cathedral at Main East,20,0"
4295,49.93872867,-97.20482163,"Westbound Burrows at Albina,20,0"
4296,49.92285699,-97.12284811,"Eastbound Cathedral at Emslie,20,0"
4297,49.92188382,-97.11941681,"Westbound Cathedral at St. Cross,30,0"
4298,49.86575207,-97.11096583,"Southbound St Mary's at Harrowby,20,0"
4299,49.86636757,-97.11064958,"Northbound St Mary's at Ellesmere,40,0"
4300,49.8679556,-97.11094945,"Southbound St Mary's at Vivian,20,0"
4301,49.86801467,-97.11071056,"Northbound St Mary's at Vivian,30,0"
4302,49.8640598,-97.11089269,"Northbound St Mary's at St. Anne's,10,0"
4303,49.86213775,-97.11162167,"Southbound St Mary's at Mager,30,0"
4304,49.86413594,-97.1105975,"Northbound St Anne's at St. Mary's,10,0"
4305,49.86370658,-97.1112961,"Southbound St Mary's at St. Anne's,40,0"
4306,49.80327928,-97.14926947,"Northbound Research at Chancellor Matheson,30,0"
4307,49.95518528,-97.06118141,"Eastbound Headmaster at Bunn's,0,0"
4308,49.94341802,-97.05356962,"Northbound Raleigh at McIvor South,10,0"
4309,49.89693555,-97.30306675,"Southbound Cavalier at Bissett,20,0"
4310,49.92925249,-97.14237234,"Westbound Cathedral at McKenzie,40,0"
4311,49.84809852,-97.05098849,"Westbound Burmac at Lagimodiere,10,0"
4312,49.81622106,-97.20973461,"Southbound Scurfield at Breckenridge,30,0"
4313,49.93156828,-97.12199405,"Southbound Main at Rupertsland,10,0"
4314,49.89344825,-96.98873143,"Westbound Pandora at Wayoata,20,0"
4315,49.89415651,-97.1391672,"Northbound Fort at Graham North,0,0"
4316,49.88141526,-97.31696046,"Eastbound Portage at Buchanan,20,0"
4317,49.85102035,-97.0637533,"Southbound Beaverhill at Park Terrace,10,0"
4318,49.87560738,-97.09539582,"Northbound Archibald at Guilbault,40,0"
4319,49.87563892,-97.09567295,"Southbound Archibald at Guilbault,0,0"
4320,49.88195997,-97.09333614,"Westbound Marion at Dupuy,10,0"
4321,49.87696835,-97.09610783,"Northbound Archibald at Cote,40,0"
4322,49.87724467,-97.09650062,"Southbound Archibald at Cote,30,0"
4323,49.87875525,-97.09701192,"Northbound Archibald at Deniset,0,0"
4324,49.8784874,-97.09713381,"Southbound Archibald at Deniset,30,0"
4325,49.87960315,-97.09770242,"Southbound Archibald at Tremblay,40,0"
4326,49.8803248,-97.09782718,"Northbound Archibald at St. Catherine,40,0"
4327,49.84796916,-97.05078503,"Eastbound Burmac at Lagimodiere,40,0"
4328,49.88823677,-97.11354091,"Eastbound Hamel at de la Morenie,0,0"
4329,49.95424258,-97.17132915,"Eastbound Jefferson at Adsum,40,0"
4330,49.83253078,-97.0677877,"Southbound Island Shore at Island Lakes,0,0"
4331,49.8301789,-97.06646304,"Southbound Island Shore at Pamela,20,0"
4332,49.83003285,-97.0572076,"Northbound De La Seigneurie at Pauline Boutal South,40,0"
4333,49.83084443,-97.05411575,"Northbound De La Seigneurie at Lessard,30,0"
4334,49.82836462,-97.06125137,"Southbound Island Shore at Henry Dormer,30,0"
4335,49.82831089,-97.0585837,"Southbound Island Shore at De La Seigneurie,40,0"
4336,49.89346428,-96.9849991,"Westbound Pandora at Wayoata East,20,0"
4337,49.83139181,-97.05296738,"Northbound De La Seigneurie at Pauline Boutal North,10,0"
4338,49.83161677,-97.05297225,"Southbound De La Seigneurie at Pauline Boutal North,30,0"
4339,49.94643586,-97.22339472,"Southbound Inksbrook at Inkster,0,0"
4340,49.95378558,-97.05817052,"Westbound Headmaster at Douglas Lawrence,30,0"
4341,49.92960735,-97.05926789,"Northbound Brunswick at Red Oak,10,0"
4342,49.91730317,-97.11320078,"Northbound Henderson at Harbison,0,0"
4343,49.89573432,-97.3033456,"Eastbound Lumsden at Cavalier,0,0"
4344,49.84058248,-97.11751052,"Northbound Dunkirk at St. Vital,40,0"
4345,49.8655864,-97.20919053,"Eastbound Corydon at Doncaster,10,0"
4346,49.86416407,-97.20679402,"Eastbound Corydon at Kenaston,0,0"
4347,49.90684001,-96.96750526,"Northbound Alex Taylor at Foxborough West,30,0"
4348,49.8520948,-97.17298953,"Southbound Poseidon at Taylor,0,0"
4349,49.8526013,-97.1731652,"Northbound Poseidon at Taylor,40,0"
4350,49.86344983,-97.26739314,"Southbound William Clement at Roblin South,30,0"
4351,49.86360457,-97.26691449,"Northbound William Clement at Roblin South,40,0"
4352,49.85344034,-97.2862544,"Westbound Eldridge at Harstone,20,0"
4353,49.85041872,-97.31201378,"Westbound Rannock at Bingham,10,0"
4354,49.94447559,-97.20129063,"Eastbound Kinver at Kairistine,40,0"
4355,49.95281823,-97.05627161,"Westbound Headmaster at Mildred,30,0"
4356,49.92790857,-97.15564722,"Eastbound Mountain at Cairnsmore,0,0"
4357,49.89509378,-97.30260224,"Southbound Cavalier at Voyageur,10,0"
4358,49.88451187,-97.30049545,"Southbound Cavalier at Portage North,0,0"
4359,49.91960189,-97.11129995,"Northbound Henderson at Washington,0,0"
4360,49.82271247,-97.20721483,"Northbound Columbia Drive at Kenaston Common,40,0"
4361,49.94604835,-97.19369104,"Westbound Inkster at Keewatin,0,0"
4362,49.82063085,-97.206972,"Northbound Columbia Drive at McGillivray North,0,0"
4363,49.94096846,-97.19441067,"Eastbound Church at Keewatin,20,0"
4364,49.8080177,-97.1068902,"Southbound Paddington at Warde,20,0"
4365,49.83507791,-97.17196209,"Westbound Sony at Hamelin,40,0"
4366,49.80712198,-97.17486403,"Westbound Arbour Meadow at Bridgeland,20,0"
4367,49.83190166,-97.15151459,"Westbound Chevrier at Pembina West,20,0"
4368,49.90071537,-97.10707994,"Southbound Archibald at La Verendrye North,10,0"
4369,49.80208513,-97.1828917,"Westbound Bridgeland at Maple Creek,0,0"
4370,49.80958682,-97.10054624,"Southbound John Forsyth at Warde,0,0"
4371,49.88202925,-97.09973692,"Westbound Marion at Archibald,10,0"
4372,49.82928276,-97.15933196,"Westbound Chevrier at Hervo,0,0"
4373,49.83064006,-97.15531727,"Westbound Chevrier at Hudson,30,0"
4374,49.95270255,-97.05634597,"Eastbound Headmaster at Jack Hawthorn,20,0"
4375,49.92599817,-97.10529548,"Northbound Henderson at Chelsea,40,0"
4376,49.89520882,-97.30247288,"Northbound Cavalier at Voyageur,0,0"
4377,49.86179338,-97.31483166,"Westbound Windmill at Dale,20,0"
4378,49.86156769,-97.3141577,"Northbound Dale at Windmill,30,0"
4379,49.86225975,-97.3141197,"Southbound Dale at Roblin,30,0"
4380,49.86321047,-97.31702267,"Northbound Windmill at Roblin,0,0"
4381,49.86382868,-97.31623585,"Westbound Roblin at Stack,10,0"
4382,49.86320293,-97.31403121,"Eastbound Roblin at Dale,10,0"
4383,49.86346669,-97.31423075,"Westbound Roblin at Barker,30,0"
4384,49.86271348,-97.31130702,"Eastbound Roblin at Sparrow,40,0"
4385,49.86302564,-97.31174141,"Westbound Roblin at Willow Ridge,0,0"
